DATE,TIME,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT(m),NSAT (USED/VIEW),SAT INFO (SID-SNR)
23/07/2016,03:42:06,-47.153534,S,60.227511,E,8,10(11),#27-37;#31-19;#29-28;#20-28;#10-41;#26-29;#15-24;#16-41;#21-40;#18-36;25-00
23/07/2016,03:42:21,-47.153534,S,60.227511,E,8,9(11),#27-38;#31-22;#29-27;#20-27;#10-41;26-21;#15-25;#16-41;#21-40;#18-36;25-00
23/07/2016,03:42:36,-47.153534,S,60.227511,E,8,9(11),#27-38;#31-20;#29-28;#20-26;#10-41;26-18;#15-24;#16-40;#21-41;#18-33;25-00
23/07/2016,03:42:51,-47.153535,S,60.227511,E,7.9,10(11),#27-38;#31-18;#29-33;#20-28;#10-40;26-18;#15-28;#16-40;#21-41;#18-33;#25-17
23/07/2016,03:43:06,-47.153535,S,60.227511,E,7.9,8(11),#27-38;31-18;#29-33;#20-26;#10-40;26-21;#15-29;#16-40;#21-42;#18-33;25-17
23/07/2016,03:43:21,-47.153536,S,60.22751,E,8,10(11),#27-38;#31-18;#29-33;#20-26;#10-39;#26-28;#15-33;#16-40;#21-42;#18-34;25-17
23/07/2016,03:43:36,-47.153536,S,60.22751,E,8,10(11),#27-38;#31-23;#29-31;#20-26;#10-38;#26-32;#15-35;#16-40;#21-42;#18-36;25-17
23/07/2016,03:43:51,-47.153536,S,60.227509,E,8,10(11),#27-38;#31-22;#29-27;#20-27;#10-37;#26-34;#15-36;#16-41;#21-43;#18-37;25-17
23/07/2016,03:44:06,-47.153536,S,60.227509,E,8,9(11),#27-38;31-21;#29-26;#20-26;#10-36;#26-34;#15-36;#16-41;#21-43;#18-40;25-17
23/07/2016,03:44:21,-47.153536,S,60.227508,E,8,9(11),#27-37;31-20;#29-30;#20-27;#10-36;#26-35;#15-36;#16-42;#21-43;#18-40;25-16
23/07/2016,03:44:36,-47.153536,S,60.227508,E,8,9(11),#27-36;31-17;#29-35;#20-27;#10-33;#26-35;#15-36;#16-43;#21-43;#18-41;25-16
23/07/2016,03:44:51,-47.153536,S,60.227507,E,8,9(11),#27-36;31-17;#29-35;#20-26;#10-31;#26-35;#15-36;#16-43;#21-43;#18-41;25-17
23/07/2016,03:45:06,-47.153536,S,60.227507,E,8,9(11),#27-36;#31-20;#29-35;#20-26;10-20;#26-35;#15-35;#16-44;#21-42;#18-41;25-19
23/07/2016,03:45:21,-47.153536,S,60.227507,E,8.1,9(11),#27-36;#31-20;#29-35;#20-25;10-18;#26-35;#15-35;#16-45;#21-40;#18-41;25-19
23/07/2016,03:45:36,-47.153536,S,60.227506,E,8.1,8(11),#27-36;31-20;#29-35;#20-27;10-16;#26-34;#15-35;#16-45;#21-40;#18-41;25-18
23/07/2016,03:45:51,-47.153535,S,60.227506,E,8.1,10(11),#27-36;#31-21;#29-35;#20-29;#10-22;#26-33;#15-35;#16-45;#21-39;#18-42;25-18
23/07/2016,03:46:06,-47.153535,S,60.227506,E,8.1,9(11),#27-36;31-20;#29-35;#20-31;#10-27;#26-29;#15-35;#16-45;#21-39;#18-43;25-18
23/07/2016,03:46:21,-47.153535,S,60.227505,E,8.1,10(11),#27-36;#31-22;#29-34;#20-32;#10-29;#26-28;#15-35;#16-45;#21-39;#18-44;25-18
23/07/2016,03:46:36,-47.153534,S,60.227505,E,8.1,9(11),#27-36;#31-23;#29-32;#20-33;#10-31;26-22;#15-35;#16-45;#21-39;#18-45;25-17
23/07/2016,03:46:51,-47.153534,S,60.227505,E,8.1,9(11),#27-36;#31-22;#29-30;#20-33;#10-32;26-21;#15-35;#16-45;#21-39;#18-45;25-17
23/07/2016,03:47:06,-47.153534,S,60.227505,E,8.1,9(11),#27-36;#31-21;#29-30;#20-34;#10-34;26-23;#15-34;#16-45;#21-38;#18-45;25-16
23/07/2016,03:47:21,-47.153534,S,60.227504,E,8.2,10(11),#27-36;#31-21;#29-27;#20-36;#10-36;#26-26;#15-33;#16-44;#21-38;#18-45;25-16
23/07/2016,03:47:36,-47.153534,S,60.227504,E,8.2,9(11),#27-36;#31-23;29-18;#20-37;#10-36;#26-30;#15-33;#16-43;#21-39;#18-45;25-15
23/07/2016,03:47:51,-47.153534,S,60.227504,E,8.3,9(11),#27-36;31-21;#29-23;#20-38;#10-36;#26-34;#15-30;#16-43;#21-40;#18-45;25-16
23/07/2016,03:48:06,-47.153534,S,60.227503,E,8.3,9(11),#27-36;31-18;#29-27;#20-38;#10-37;#26-35;#15-30;#16-42;#21-41;#18-45;25-16
23/07/2016,03:48:21,-47.153534,S,60.227503,E,8.3,9(11),#27-36;31-17;#29-28;#20-39;#10-38;#26-37;#15-29;#16-40;#21-41;#18-45;25-16
23/07/2016,03:48:36,-47.153534,S,60.227502,E,8.4,9(11),#27-36;31-17;#29-27;#20-39;#10-39;#26-37;#15-29;#16-39;#21-41;#18-45;25-16
23/07/2016,03:48:51,-47.153534,S,60.227502,E,8.4,9(11),#27-36;25-17;#29-25;#20-40;#10-41;#26-37;#15-29;#16-39;#21-42;#18-45;31-00
23/07/2016,03:49:06,-47.153535,S,60.227502,E,8.5,9(11),#27-36;25-17;#29-26;#20-40;#10-42;#26-38;#15-28;#16-38;#21-42;#18-45;31-00
23/07/2016,03:49:21,-47.153535,S,60.227502,E,8.5,9(11),#27-36;25-17;#29-25;#20-40;#10-43;#26-39;#15-26;#16-38;#21-42;#18-45;31-00
23/07/2016,03:49:36,-47.153536,S,60.227502,E,8.5,9(11),#27-35;25-17;#29-28;#20-40;#10-43;#26-40;#15-24;#16-38;#21-42;#18-44;31-00
23/07/2016,03:49:51,-47.153536,S,60.227502,E,8.6,9(11),#27-34;25-17;#29-31;#20-39;#10-44;#26-41;#15-22;#16-38;#21-42;#18-44;31-00
23/07/2016,03:50:06,-47.153537,S,60.227502,E,8.5,9(11),#27-34;25-17;#29-33;#20-39;#10-45;#26-42;#15-22;#16-38;#21-42;#18-44;31-00
23/07/2016,03:50:21,-47.153537,S,60.227502,E,8.5,9(11),#27-34;25-16;#29-34;#20-39;#10-46;#26-43;#15-23;#16-39;#21-42;#18-44;31-00
23/07/2016,03:50:36,-47.153537,S,60.227502,E,8.5,9(11),#27-34;25-16;#29-34;#20-39;#10-46;#26-43;#15-21;#16-39;#21-42;#18-44;31-00
23/07/2016,03:50:51,-47.153537,S,60.227502,E,8.5,9(11),#27-35;25-00;#29-34;#20-39;#10-46;#26-43;#15-25;#16-39;#21-43;#18-44;31-00
23/07/2016,03:51:06,-47.153537,S,60.227503,E,8.5,9(11),#27-35;25-00;#29-34;#20-39;#10-47;#26-43;#15-24;#16-39;#21-43;#18-44;31-00
23/07/2016,03:51:21,-47.153538,S,60.227503,E,8.5,9(11),#27-35;31-00;#29-34;#20-38;#10-47;#26-43;#15-24;#16-38;#21-43;#18-44;25-00
23/07/2016,03:51:36,-47.153538,S,60.227503,E,8.5,8(11),#27-35;25-00;#29-33;#20-38;#10-48;#26-43;15-18;#16-37;#21-44;#18-44;31-00
23/07/2016,03:51:51,-47.153538,S,60.227503,E,8.5,8(11),#27-36;25-00;#29-30;#20-38;#10-48;#26-43;15-00;#16-37;#21-44;#18-44;31-00
23/07/2016,03:52:06,-47.153538,S,60.227502,E,8.5,8(11),#27-36;31-00;#29-31;#20-37;#10-48;#26-43;15-00;#16-37;#21-44;#18-44;25-00
23/07/2016,03:52:21,-47.153538,S,60.227502,E,8.5,9(11),#27-36;25-00;#29-31;#20-36;#10-48;#26-43;#15-24;#16-37;#21-45;#18-44;31-00
23/07/2016,03:52:36,-47.153538,S,60.227502,E,8.5,9(11),#27-35;31-00;#29-31;#20-34;#10-48;#26-43;#15-22;#16-37;#21-45;#18-44;25-00
23/07/2016,03:52:51,-47.153538,S,60.227502,E,8.4,9(11),#27-33;31-00;#29-27;#20-31;#10-48;#26-43;#15-22;#16-37;#21-46;#18-44;25-00
23/07/2016,03:53:06,-47.153538,S,60.227502,E,8.4,8(11),#27-33;31-00;#29-28;20-26;#10-48;#26-43;#15-25;#16-37;#21-47;#18-44;25-00
23/07/2016,03:53:21,-47.153538,S,60.227503,E,8.3,8(11),#27-33;31-00;#29-29;20-23;#10-48;#26-43;#15-26;#16-38;#21-47;#18-44;25-00
23/07/2016,03:53:36,-47.153538,S,60.227503,E,8.3,8(11),#27-33;31-00;#29-30;20-20;#10-47;#26-43;#15-27;#16-38;#21-47;#18-43;25-00
23/07/2016,03:53:51,-47.153538,S,60.227503,E,8.1,8(11),#27-33;31-00;#29-31;20-00;#10-47;#26-44;#15-29;#16-40;#21-47;#18-43;25-00
23/07/2016,03:54:06,-47.153538,S,60.227503,E,8,8(11),#27-34;31-00;#29-33;20-00;#10-47;#26-44;#15-30;#16-40;#21-47;#18-43;25-00
23/07/2016,03:54:21,-47.153537,S,60.227503,E,7.9,8(11),#27-34;20-00;#29-35;31-00;#10-47;#26-44;#15-30;#16-40;#21-47;#18-43;25-00
23/07/2016,03:54:36,-47.153537,S,60.227503,E,7.9,8(11),#27-34;20-00;#29-36;31-00;#10-46;#26-44;#15-32;#16-40;#21-47;#18-43;25-00
23/07/2016,03:54:51,-47.153537,S,60.227503,E,7.9,8(11),#27-34;25-00;#29-36;31-00;#10-45;#26-44;#15-32;#16-39;#21-47;#18-42;20-00
23/07/2016,03:55:06,-47.153537,S,60.227503,E,7.8,8(11),#27-34;31-00;#29-36;20-00;#10-45;#26-44;#15-32;#16-37;#21-47;#18-41;25-00
23/07/2016,03:55:21,-47.153537,S,60.227504,E,7.8,8(11),#27-34;25-00;#29-36;20-00;#10-44;#26-44;#15-32;#16-36;#21-47;#18-40;31-00
23/07/2016,03:55:36,-47.153537,S,60.227504,E,7.7,8(11),#27-33;31-18;#29-36;20-24;#10-44;#26-44;#15-31;#16-31;#21-46;#18-38;25-00
23/07/2016,03:55:51,-47.153537,S,60.227504,E,7.7,9(10),#27-32;31-16;#29-36;#20-25;#10-44;#26-44;#15-28;#16-28;#21-46;#18-37
23/07/2016,03:56:06,-47.153537,S,60.227505,E,7.7,8(10),#27-31;#31-15;#29-35;20-25;#10-44;#26-44;#15-25;16-20;#21-45;#18-35
23/07/2016,03:56:21,-47.153537,S,60.227505,E,7.6,8(10),#27-29;#31-16;#29-32;#20-24;#10-44;#26-44;15-18;16-18;#21-43;#18-35
23/07/2016,03:56:36,-47.153538,S,60.227506,E,7.6,9(10),#27-29;#31-16;#29-31;#20-24;#10-42;#26-44;15-15;#16-28;#21-42;#18-35
23/07/2016,03:56:51,-47.153538,S,60.227506,E,7.7,9(10),#27-28;#31-19;#29-31;#20-24;#10-42;#26-43;15-19;#16-29;#21-40;#18-36
23/07/2016,03:57:06,-47.153538,S,60.227506,E,7.8,9(10),#27-28;31-17;#29-27;#20-23;#10-41;#26-42;#15-22;#16-31;#21-39;#18-36
23/07/2016,03:57:21,-47.153538,S,60.227507,E,7.9,9(10),#27-28;31-15;#29-29;#20-19;#10-39;#26-42;#15-25;#16-35;#21-39;#18-36
23/07/2016,03:57:36,-47.153538,S,60.227507,E,8.1,9(10),#27-29;#31-16;#29-27;20-17;#10-37;#26-42;#15-26;#16-37;#21-37;#18-37
23/07/2016,03:57:51,-47.153538,S,60.227507,E,8.3,8(10),#27-29;31-16;#29-27;20-16;#10-37;#26-42;#15-29;#16-37;#21-36;#18-38
23/07/2016,03:58:06,-47.153539,S,60.227508,E,8.4,8(10),#27-28;31-20;#29-25;20-16;#10-36;#26-42;#15-26;#16-37;#21-35;#18-39
23/07/2016,03:58:21,-47.153539,S,60.227509,E,8.5,9(10),#27-28;31-18;#29-26;#20-20;#10-36;#26-42;#15-27;#16-38;#21-35;#18-40
23/07/2016,03:58:36,-47.153538,S,60.227509,E,8.4,9(10),#27-26;31-00;#29-28;#20-23;#10-38;#26-42;#15-26;#16-38;#21-35;#18-41
23/07/2016,03:58:51,-47.153538,S,60.22751,E,8.4,9(10),#27-25;31-00;#29-28;#20-23;#10-39;#26-43;#15-28;#16-38;#21-35;#18-41
23/07/2016,03:59:06,-47.153538,S,60.227511,E,8.3,9(10),#27-25;31-16;#29-30;#20-21;#10-39;#26-43;#15-28;#16-38;#21-37;#18-42
23/07/2016,03:59:21,-47.153537,S,60.227512,E,8.3,9(10),#27-24;31-16;#29-33;#20-22;#10-40;#26-43;#15-30;#16-37;#21-39;#18-43
23/07/2016,03:59:36,-47.153537,S,60.227513,E,8.2,9(10),#27-25;31-16;#29-35;#20-23;#10-41;#26-44;#15-29;#16-37;#21-40;#18-44
23/07/2016,03:59:51,-47.153537,S,60.227514,E,8.2,9(10),#27-26;31-00;#29-36;#20-24;#10-41;#26-44;#15-27;#16-37;#21-41;#18-44
23/07/2016,04:00:06,-47.153537,S,60.227514,E,8.3,7(10),#27-25;31-00;#29-37;20-24;#10-42;#26-44;15-22;#16-37;#21-42;#18-45
23/07/2016,04:00:21,-47.153536,S,60.227515,E,8.3,7(10),#27-25;31-15;#29-37;20-23;#10-42;#26-44;15-20;#16-37;#21-42;#18-45
23/07/2016,04:00:36,-47.153536,S,60.227516,E,8.3,8(10),#27-26;31-16;#29-37;#20-24;#10-42;#26-44;15-00;#16-36;#21-42;#18-45
23/07/2016,04:00:51,-47.153536,S,60.227517,E,8.3,8(10),#27-28;31-16;#29-37;#20-24;#10-42;#26-44;15-00;#16-36;#21-42;#18-45
23/07/2016,04:01:06,-47.153537,S,60.227517,E,8.3,8(10),#27-29;31-00;#29-36;#20-24;#10-42;#26-44;15-00;#16-37;#21-42;#18-45
23/07/2016,04:01:21,-47.153538,S,60.227518,E,8.4,9(10),#27-31;31-15;#29-36;#20-23;#10-42;#26-43;#15-26;#16-37;#21-42;#18-45
23/07/2016,04:01:36,-47.153538,S,60.227518,E,8.4,9(10),#27-30;31-16;#29-33;#20-26;#10-42;#26-42;#15-26;#16-38;#21-42;#18-45
23/07/2016,04:01:51,-47.153539,S,60.227518,E,8.4,8(10),#27-29;31-17;#29-31;#20-30;#10-41;#26-41;15-24;#16-40;#21-42;#18-45
23/07/2016,04:02:06,-47.15354,S,60.227519,E,8.4,8(10),#27-26;31-00;#29-30;#20-31;#10-40;#26-40;15-19;#16-40;#21-42;#18-45
23/07/2016,04:02:21,-47.15354,S,60.227519,E,8.4,8(10),#27-24;31-17;#29-27;#20-32;#10-38;#26-39;15-21;#16-40;#21-42;#18-45
23/07/2016,04:02:36,-47.15354,S,60.227519,E,8.5,8(10),#27-23;31-16;#29-29;#20-33;#10-34;#26-39;15-23;#16-40;#21-42;#18-45
23/07/2016,04:02:51,-47.15354,S,60.227519,E,8.7,8(10),#27-27;31-00;#29-29;#20-34;#10-29;#26-39;15-23;#16-40;#21-42;#18-45
23/07/2016,04:03:06,-47.153541,S,60.227519,E,8.8,7(10),#27-28;31-00;#29-27;#20-34;10-17;#26-39;15-21;#16-39;#21-42;#18-45
23/07/2016,04:03:21,-47.153541,S,60.22752,E,8.9,8(10),#27-28;31-00;#29-27;#20-34;#10-30;#26-39;15-20;#16-39;#21-41;#18-45
23/07/2016,04:03:36,-47.153542,S,60.22752,E,9,8(10),#27-24;31-00;#29-27;#20-33;#10-34;#26-39;15-23;#16-39;#21-41;#18-45
23/07/2016,04:03:51,-47.153542,S,60.227519,E,9.1,8(10),#27-23;31-00;#29-29;#20-33;#10-36;#26-39;15-23;#16-39;#21-40;#18-45
23/07/2016,04:04:06,-47.153543,S,60.227519,E,9.2,9(10),#27-21;31-00;#29-28;#20-33;#10-38;#26-38;#15-25;#16-39;#21-40;#18-45
23/07/2016,04:04:21,-47.153543,S,60.227519,E,9.3,9(10),#27-21;31-00;#29-28;#20-33;#10-40;#26-37;#15-26;#16-41;#21-39;#18-45
23/07/2016,04:04:36,-47.153543,S,60.227519,E,9.4,8(10),27-18;31-00;#29-30;#20-34;#10-41;#26-36;#15-27;#16-41;#21-37;#18-45
23/07/2016,04:04:51,-47.153543,S,60.227519,E,9.5,8(10),27-16;31-00;#29-30;#20-35;#10-42;#26-34;#15-27;#16-41;#21-36;#18-45
23/07/2016,04:05:06,-47.153543,S,60.227518,E,9.6,8(10),#27-21;31-00;#29-31;#20-35;#10-43;#26-32;15-21;#16-41;#21-36;#18-45
23/07/2016,04:05:21,-47.153543,S,60.227519,E,9.6,8(10),#27-23;31-00;#29-32;#20-36;#10-43;#26-32;15-22;#16-42;#21-36;#18-45
23/07/2016,04:05:36,-47.153543,S,60.227519,E,9.6,8(10),#27-25;31-00;#29-32;#20-36;#10-43;#26-30;15-18;#16-42;#21-36;#18-45
23/07/2016,04:05:51,-47.153543,S,60.227519,E,9.6,8(10),#27-27;31-00;#29-32;#20-36;#10-43;#26-32;15-16;#16-42;#21-35;#18-45
23/07/2016,04:06:06,-47.153543,S,60.227519,E,9.6,8(10),#27-28;31-00;#29-33;#20-36;#10-43;#26-34;15-00;#16-42;#21-36;#18-45
23/07/2016,04:06:21,-47.153543,S,60.227519,E,9.5,8(10),#27-28;31-00;#29-33;#20-36;#10-43;#26-34;15-00;#16-42;#21-37;#18-45
23/07/2016,04:06:36,-47.153543,S,60.227519,E,9.6,8(10),#27-28;31-15;#29-33;#20-36;#10-43;#26-37;15-00;#16-40;#21-37;#18-45
23/07/2016,04:06:51,-47.153543,S,60.227519,E,9.5,8(10),#27-27;31-15;#29-31;#20-36;#10-42;#26-38;15-20;#16-39;#21-38;#18-45
23/07/2016,04:07:06,-47.153543,S,60.22752,E,9.5,9(10),#27-26;31-00;#29-24;#20-36;#10-42;#26-39;#15-25;#16-38;#21-38;#18-45
23/07/2016,04:07:21,-47.153543,S,60.22752,E,9.6,9(10),#27-28;31-00;#29-22;#20-36;#10-42;#26-39;#15-28;#16-38;#21-38;#18-45
23/07/2016,04:07:36,-47.153543,S,60.22752,E,9.6,9(10),#27-29;31-00;#29-25;#20-35;#10-42;#26-40;#15-29;#16-37;#21-38;#18-45
23/07/2016,04:07:51,-47.153543,S,60.227521,E,9.6,9(10),#27-29;31-00;#29-23;#20-35;#10-42;#26-40;#15-28;#16-37;#21-38;#18-46
23/07/2016,04:08:06,-47.153543,S,60.227522,E,9.7,9(10),#27-29;31-00;#29-22;#20-34;#10-42;#26-40;#15-25;#16-36;#21-38;#18-46
23/07/2016,04:08:21,-47.153543,S,60.227522,E,9.7,8(10),#27-31;31-00;29-00;#20-34;#10-42;#26-40;#15-27;#16-34;#21-36;#18-46
23/07/2016,04:08:36,-47.153543,S,60.227522,E,9.8,9(10),#27-32;31-00;#29-21;#20-34;#10-42;#26-40;#15-29;#16-31;#21-36;#18-46
23/07/2016,04:08:51,-47.153543,S,60.227522,E,9.9,8(10),#27-35;31-00;29-21;#20-33;#10-42;#26-40;#15-31;#16-32;#21-34;#18-46
23/07/2016,04:09:06,-47.153542,S,60.227522,E,10,9(10),#27-36;31-00;#29-24;#20-32;#10-42;#26-40;#15-31;#16-34;#21-34;#18-46
23/07/2016,04:09:21,-47.153543,S,60.227523,E,10.1,9(10),#27-37;31-00;#29-28;#20-31;#10-43;#26-40;#15-29;#16-36;#21-33;#18-46
23/07/2016,04:09:36,-47.153543,S,60.227524,E,10.2,9(10),#27-38;31-00;#29-30;#20-30;#10-43;#26-40;#15-26;#16-36;#21-32;#18-46
23/07/2016,04:09:51,-47.153544,S,60.227525,E,10.3,9(10),#27-39;31-00;#29-31;#20-30;#10-43;#26-39;#15-24;#16-36;#21-34;#18-45
23/07/2016,04:10:06,-47.153545,S,60.227526,E,10.4,9(10),#27-39;31-00;#29-31;#20-31;#10-43;#26-39;#15-25;#16-38;#21-35;#18-45
23/07/2016,04:10:21,-47.153545,S,60.227526,E,10.5,9(10),#27-40;31-00;#29-25;#20-32;#10-43;#26-39;#15-28;#16-39;#21-36;#18-45
23/07/2016,04:10:36,-47.153545,S,60.227526,E,10.6,9(10),#27-40;31-00;#29-24;#20-33;#10-43;#26-39;#15-23;#16-40;#21-37;#18-44
23/07/2016,04:10:51,-47.153545,S,60.227526,E,10.6,8(10),#27-40;31-00;29-18;#20-34;#10-41;#26-39;#15-21;#16-41;#21-39;#18-44
23/07/2016,04:11:06,-47.153545,S,60.227526,E,10.6,8(10),#27-41;31-00;29-18;#20-35;#10-39;#26-39;#15-22;#16-41;#21-40;#18-43
23/07/2016,04:11:21,-47.153545,S,60.227527,E,10.6,9(11),#27-41;31-00;#29-20;#20-35;#10-37;#26-37;#15-22;#16-42;#21-40;#18-43;32-00
23/07/2016,04:11:36,-47.153545,S,60.227526,E,10.6,8(11),#27-41;32-00;#29-22;#20-36;#10-33;#26-34;15-18;#16-42;#21-41;#18-43;31-00
23/07/2016,04:11:51,-47.153545,S,60.227526,E,10.6,8(11),#27-41;32-00;#29-23;#20-36;#10-30;#26-31;15-18;#16-42;#21-41;#18-43;31-00
23/07/2016,04:12:06,-47.153545,S,60.227526,E,10.6,9(11),#27-41;31-00;#29-24;#20-36;#10-27;#26-29;#15-21;#16-43;#21-41;#18-42;32-00
23/07/2016,04:12:21,-47.153545,S,60.227526,E,10.7,9(11),#27-41;31-00;#29-19;#20-36;#10-28;#26-24;#15-24;#16-43;#21-42;#18-42;32-00
23/07/2016,04:12:36,-47.153545,S,60.227526,E,10.7,9(11),#27-41;31-00;#29-21;#20-35;#10-30;#26-28;#15-24;#16-42;#21-42;#18-42;32-00
23/07/2016,04:12:51,-47.153545,S,60.227526,E,10.8,8(11),#27-42;32-16;29-19;#20-35;#10-32;#26-36;#15-27;#16-42;#21-42;#18-42;31-00
23/07/2016,04:13:06,-47.153545,S,60.227526,E,10.8,9(11),#27-42;32-15;#29-23;#20-35;#10-33;#26-38;#15-28;#16-41;#21-43;#18-42;31-00
23/07/2016,04:13:21,-47.153545,S,60.227526,E,10.8,9(11),#27-42;32-15;#29-25;#20-34;#10-35;#26-40;#15-29;#16-40;#21-43;#18-43;31-00
23/07/2016,04:13:36,-47.153545,S,60.227526,E,10.9,9(11),#27-42;32-00;#29-28;#20-34;#10-36;#26-40;#15-29;#16-39;#21-43;#18-43;31-00
23/07/2016,04:13:51,-47.153544,S,60.227526,E,10.9,9(11),#27-42;32-00;#29-29;#20-34;#10-37;#26-40;#15-29;#16-39;#21-43;#18-43;31-00
23/07/2016,04:14:06,-47.153544,S,60.227526,E,11,9(10),#27-43;32-00;#29-31;#20-33;#10-39;#26-41;#15-30;#16-39;#21-43;#18-43
23/07/2016,04:14:21,-47.153545,S,60.227526,E,11.1,9(10),#27-44;32-00;#29-30;#20-33;#10-40;#26-41;#15-30;#16-39;#21-43;#18-43
23/07/2016,04:14:36,-47.153545,S,60.227526,E,11.2,9(10),#27-44;32-00;#29-27;#20-32;#10-40;#26-41;#15-28;#16-38;#21-43;#18-43
23/07/2016,04:14:51,-47.153546,S,60.227526,E,11.3,8(10),#27-44;32-00;29-20;#20-32;#10-41;#26-41;#15-27;#16-38;#21-43;#18-43
23/07/2016,04:15:06,-47.153546,S,60.227526,E,11.4,8(10),#27-44;32-00;29-21;#20-32;#10-41;#26-41;#15-26;#16-38;#21-43;#18-43
23/07/2016,04:15:21,-47.153546,S,60.227527,E,11.4,9(10),#27-45;32-00;#29-24;#20-31;#10-41;#26-42;#15-25;#16-38;#21-42;#18-43
23/07/2016,04:15:36,-47.153546,S,60.227527,E,11.4,9(10),#27-45;32-00;#29-27;#20-31;#10-41;#26-43;#15-22;#16-40;#21-42;#18-43
23/07/2016,04:15:51,-47.153547,S,60.227527,E,11.4,8(10),#27-45;32-00;#29-29;#20-31;#10-42;#26-43;15-21;#16-40;#21-42;#18-43
23/07/2016,04:16:06,-47.153547,S,60.227527,E,11.4,8(10),#27-45;32-00;#29-30;#20-31;#10-42;#26-44;15-20;#16-41;#21-41;#18-43
23/07/2016,04:16:21,-47.153547,S,60.227528,E,11.4,8(11),#27-45;08-00;#29-31;#20-31;#10-43;#26-45;15-18;#16-41;#21-41;#18-43;32-00
23/07/2016,04:16:36,-47.153548,S,60.227528,E,11.4,8(11),#27-45;08-00;#29-33;#20-31;#10-45;#26-45;15-17;#16-41;#21-41;#18-43;32-00
23/07/2016,04:16:51,-47.153548,S,60.227528,E,11.4,8(11),#27-45;08-00;#29-33;#20-31;#10-45;#26-45;15-17;#16-41;#21-41;#18-41;32-00
23/07/2016,04:17:06,-47.153548,S,60.227528,E,11.4,8(11),#27-44;08-00;#29-32;#20-31;#10-46;#26-45;15-18;#16-41;#21-41;#18-40;32-00
23/07/2016,04:17:21,-47.153548,S,60.227528,E,11.3,8(11),#27-44;32-00;#29-32;#20-31;#10-46;#26-46;15-17;#16-41;#21-41;#18-40;08-00
23/07/2016,04:17:36,-47.153548,S,60.227529,E,11.3,8(11),#27-43;32-00;#29-32;#20-30;#10-47;#26-46;15-16;#16-39;#21-41;#18-40;08-00
23/07/2016,04:17:51,-47.153548,S,60.227529,E,11.2,8(11),#27-41;32-00;#29-33;#20-29;#10-47;#26-46;15-00;#16-38;#21-41;#18-40;08-00
23/07/2016,04:18:06,-47.153548,S,60.227529,E,11.2,8(11),#27-41;32-00;#29-35;#20-29;#10-47;#26-46;15-00;#16-36;#21-41;#18-41;08-00
23/07/2016,04:18:21,-47.153548,S,60.227529,E,11.3,8(11),#27-40;32-00;#29-35;#20-29;#10-47;#26-46;15-00;#16-36;#21-40;#18-41;08-00
23/07/2016,04:18:36,-47.153549,S,60.227529,E,11.3,8(11),#27-40;32-00;#29-35;#20-29;#10-47;#26-46;15-00;#16-36;#21-40;#18-41;08-00
23/07/2016,04:18:51,-47.153549,S,60.227529,E,11.3,8(11),#27-40;32-00;#29-33;#20-29;#10-47;#26-46;15-00;#16-34;#21-40;#18-41;08-00
23/07/2016,04:19:06,-47.153549,S,60.22753,E,11.3,8(11),#27-40;15-00;#29-31;#20-29;#10-47;#26-47;08-00;#16-33;#21-40;#18-42;32-00
23/07/2016,04:19:21,-47.153549,S,60.22753,E,11.3,8(11),#27-40;15-00;#29-26;#20-29;#10-47;#26-47;08-17;#16-33;#21-41;#18-42;32-00
23/07/2016,04:19:36,-47.153549,S,60.22753,E,11.3,8(11),#27-41;32-00;#29-26;#20-30;#10-47;#26-47;08-15;#16-34;#21-41;#18-43;15-00
23/07/2016,04:19:51,-47.153548,S,60.22753,E,11.3,8(11),#27-41;32-00;#29-27;#20-30;#10-46;#26-47;15-00;#16-34;#21-41;#18-43;08-00
23/07/2016,04:20:06,-47.153548,S,60.227529,E,11.2,8(11),#27-41;15-00;#29-30;#20-30;#10-46;#26-47;08-00;#16-32;#21-41;#18-44;32-00
23/07/2016,04:20:21,-47.153548,S,60.227529,E,11.2,8(11),#27-42;15-00;#29-31;#20-30;#10-45;#26-47;08-16;#16-32;#21-41;#18-44;32-00
23/07/2016,04:20:36,-47.153547,S,60.227529,E,11.2,7(11),#27-42;15-00;#29-31;20-29;#10-45;#26-47;08-15;#16-32;#21-41;#18-44;32-00
23/07/2016,04:20:51,-47.153547,S,60.227529,E,11.2,7(11),#27-42;15-00;#29-31;20-27;#10-45;#26-47;08-00;#16-33;#21-41;#18-45;32-00
23/07/2016,04:21:06,-47.153548,S,60.227529,E,11.3,7(11),#27-42;08-00;#29-31;20-28;#10-45;#26-47;32-00;#16-30;#21-41;#18-46;15-00
23/07/2016,04:21:21,-47.153548,S,60.227529,E,11.3,8(11),#27-42;32-00;#29-31;#20-28;#10-44;#26-47;15-00;#16-33;#21-40;#18-46;08-00
23/07/2016,04:21:36,-47.153548,S,60.227529,E,11.3,8(11),#27-42;15-00;#29-30;#20-28;#10-44;#26-47;08-00;#16-33;#21-39;#18-47;32-00
23/07/2016,04:21:51,-47.153548,S,60.22753,E,11.3,8(11),#27-40;32-00;#29-30;#20-27;#10-42;#26-47;08-00;#16-33;#21-37;#18-47;15-00
